X,Y,ConsentNo,ConsentType,ConsentSource,ConsentStatus,PermitType,FeatureType,RMASection,ActivityText,Location,fmDate,toDate,GIS_TerritorialAuthority,GIS_Catchment,GIS_CWMSZone,GIS_Runanga,NZTMX,NZTMY
1592401.4954,5154450.1706,CRC 61309.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Small Scale Burner,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"5719 Christchurch Akaroa Road, BANKS PENINSULA",2005-11-03,2040-11-02,Christchurch City,6740700 - Barrys Bay,Banks Peninsula,"Onuku, Wairewa",1592401,5154450
1561464.6105,5177550.6037,CRC 151364.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Large Scale Burner,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"96 Branston Street, Hornby, Christchurch",2015-05-22,2035-05-22,Christchurch City,6664000 - Heathcote River,Christchurch - West Melton,Tuahuriri,1561464,5177550
1569100.0985,5183786.7394,CRC 961989.10,Discharge Permit (s15),Full Transfer,Issued - Active,RMA Authorisation,Large Scale Burner,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"33 Erica Street, PAPANUI",2000-03-16,2031-06-19,Christchurch City,6668500 - Dudley Creek,Christchurch - West Melton,Tuahuriri,1569100,5183786
1571629.0777,5185816.0219,CRC 214789.00,Discharge Permit (s15),Full Transfer,Issued - Active,RMA Authorisation,Large Scale Burner,Unknown,Unknown,"65 Walters Road, MARSHLAND",2021-03-22,2026-02-10,Christchurch City,6640150 - Rhodes Main Drain,Christchurch - West Melton,Tuahuriri,1571629,5185816
1580485.8191,5174760.6619,CRC 992746.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Large Scale Burner,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"Truro Street, CHRISTCHURCH",2001-08-15,2036-08-15,Christchurch City,6671300 - Sumner,Christchurch - West Melton,Tuahuriri,1580485,5174760
1569419.935,5185426.1258,CRC 991161.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Large Scale Burner,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"Main North Road, CHRISTCHURCH",1999-05-19,2034-05-13,Christchurch City,6640150 - Rhodes Main Drain,Christchurch - West Melton,Tuahuriri,1569419,5185426
1569419.935,5185426.1258,CRC 991161.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Large Scale Burner,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"Main North Road, CHRISTCHURCH",1999-05-19,2034-05-13,Christchurch City,6640150 - Rhodes Main Drain,Christchurch - West Melton,Tuahuriri,1569419,5185426
1561063.2541,5179887.9428,CRC 54275.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Small Scale Burner,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"15 Marymere Place, HEI HEI",2005-05-25,2040-05-25,Christchurch City,6821300 - Waimakariri Water Race,Christchurch - West Melton,Tuahuriri,1561063,5179887
1568200.4478,5183596.7876,CRC 60375.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Small Scale Burner,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"11 Blair Avenue, PAPANUI",2005-08-12,2040-08-10,Christchurch City,6668500 - Dudley Creek,Christchurch - West Melton,Tuahuriri,1568200,5183596
1572099.0492,5179888.3243,CRC 952526.00,Discharge Permit (s15),Renewal,Issued - Active,RMA Authorisation,Spraypainting,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"21 Gatherer Street, CHRISTCHURCH",1995-07-21,2030-07-19,Christchurch City,6665000 - Linwood Ave Canal,Christchurch - West Melton,Tuahuriri,1572099,5179888
1571109.6209,5175080.1695,CRC 51557.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Small Scale Burner,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"9 Emerald Lane, CASHMERE",2004-12-14,2039-12-13,Christchurch City,6664700 - Sibleys Drain,Christchurch - West Melton,Tuahuriri,1571109,5175080
1575999.6478,5243964.8192,CRC 951960.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Human Effluent,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"State Highway 7, WAIKARI",1995-07-20,2030-07-20,Hurunui District,6510600 - Waikari River,Hurunui - Waiau,Tuahuriri,1575999,5243964
1457559.55,5087218.7384,CRC 80439.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Small Scale Burner,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"190 Washdyke Flat Road, TIMARU",2007-08-21,2042-08-20,Timaru District,6980000 - Washdyke Creek/Lagoon,Orari-Temuka-Opihi-Pareora,Arowhenua,1457559,5087218
1519795.5215,5152791.7767,CRC 213923.00,Discharge Permit (s15),Full Transfer,Issued - Active,RMA Authorisation,Discharge Point,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"2316 Rakaia Highway, Rakaia",2021-02-23,2040-05-17,Ashburton District,6860500 - Pendarves Area,Ashburton,Arowhenua,1519795,5152791
1469457.9595,5115139.9114,CRC 231475.00,Discharge Permit (s15),Full Transfer,Issued - Active,RMA Authorisation,Waste Management Proc,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"Old Main South Road and Orton Rangitata Mouth and Chalmers Road, ORTON",2022-06-13,2047-04-10,Timaru District,6940000 - Kapunatiki Creek,Orari-Temuka-Opihi-Pareora,Arowhenua,1469457,5115139
1577727.0578,5172311.5656,CRC 101268.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Small Scale Burner,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"54A Oxford Street, LYTTELTON",2009-11-20,2044-11-19,Christchurch City,6672200 - Port Lyttelton,Banks Peninsula,Rapaki,1577727,5172311
1570299.7469,5180088.1893,CRC 961135.10,Discharge Permit (s15),Full Transfer,Issued - Active,RMA Authorisation,Large Scale Burner,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"53-59 Hereford Street, CHRISTCHURCH",2008-07-28,2031-02-14,Christchurch City,6668000 - Avon River,Christchurch - West Melton,Tuahuriri,1570299,5180088
1570299.7469,5180088.1893,CRC 961135.10,Discharge Permit (s15),Full Transfer,Issued - Active,RMA Authorisation,Large Scale Burner,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"53-59 Hereford Street, CHRISTCHURCH",2008-07-28,2031-02-14,Christchurch City,6668000 - Avon River,Christchurch - West Melton,Tuahuriri,1570299,5180088
1570299.7469,5180088.1893,CRC 961135.10,Discharge Permit (s15),Full Transfer,Issued - Active,RMA Authorisation,Large Scale Burner,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"53-59 Hereford Street, CHRISTCHURCH",2008-07-28,2031-02-14,Christchurch City,6668000 - Avon River,Christchurch - West Melton,Tuahuriri,1570299,5180088
1569780.0414,5177569.1442,CRC 61467.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Small Scale Burner,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"97B Milton Street, SPREYDON",2005-11-09,2040-11-08,Christchurch City,6664000 - Heathcote River,Christchurch - West Melton,Tuahuriri,1569780,5177569
1576027.5729,5177109.5511,CRC 32232.10,Discharge Permit (s15),Full Transfer,Issued - Active,RMA Authorisation,Fibreglassing,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"4/c Settlers Crescent, FERRYMEAD",2009-04-07,2038-09-03,Christchurch City,6664000 - Heathcote River,Christchurch - West Melton,Tuahuriri,1576027,5177109
1451999.4606,5116780.1391,CRC 135394.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Waste Management Proc,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"318 Woodside Road, Geraldine",2013-04-30,2028-04-30,Timaru District,6960260 - Hae Hae Te Moana River,Orari-Temuka-Opihi-Pareora,Arowhenua,1451999,5116780
1575347.6147,5186645.7604,CRC 223077.00,Discharge Permit (s15),Full Transfer,Issued - Active,RMA Authorisation,Small Scale Burner,Unknown,Unknown,"21 Forest Park Place, BURWOOD",2021-12-21,2040-06-29,Christchurch City,6640020 - North Waimari Beach,Christchurch - West Melton,Tuahuriri,1575347,5186645
1474527.4725,5161844.8156,CRC 80803.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Other Industry/Trade,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"Arundel-Rakaia Gorge Road, ASHBURTON",2008-02-20,2033-02-19,Ashburton District,6880510 - Bowyers Stream,Ashburton,Arowhenua,1474527,5161844
1576797.1967,5206178.306,CRC 962560.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Human Effluent,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"Waikuku Beach, WAIKUKU",1996-11-20,2031-11-14,Waimakariri District,6620200 - Taranaki Creek,Waimakariri,Tuahuriri,1576797,5206178
1494443.2875,5167476.2846,CRC 70184.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Intensive Farming,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"319 Methven - Chertsey Road, METHVEN",2006-09-14,2041-09-14,Ashburton District,6860000 - Dry Creek,Ashburton,Arowhenua,1494443,5167476
1462660.9673,5098976.3846,CRC 161143.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Abrasive Blasting,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,various sites around the Canterbury region,2015-09-11,2025-09-11,Timaru District,6960200 - Temuka River,Orari-Temuka-Opihi-Pareora,Arowhenua,1462660,5098976
1573668.4146,5180378.1795,CRC 82925.00,Discharge Permit (s15),Renewal,Issued - Active,RMA Authorisation,Large Scale Burner,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"Linwood Intermediate School, Mclean Road, CHRISTCHURCH",2008-02-20,2043-02-19,Christchurch City,6665000 - Linwood Ave Canal,Christchurch - West Melton,Tuahuriri,1573668,5180378
1552466.237,5182096.8273,CRC 51190.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Small Scale Burner,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"Langdales Road, WEST MELTON",2004-12-23,2039-12-22,Selwyn District,6821000 - Waimakariri Water Race,Christchurch - West Melton,Taumutu,1552466,5182096
1501047.4328,5133074.8689,CRC 162119.00,Discharge Permit (s15),Change in Conditions,Issued - Active,RMA Authorisation,Cleanfill/Quarry,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"Land bounded by Lake Hood, Stranges Road, Boundary Road and the Ashburton River, Huntingdon, Ashburton",2015-11-06,2031-07-05,Ashburton District,6880000 - Ashburton River,Ashburton,Arowhenua,1501047,5133074
1433196.6093,5028979.2798,CRC 195452.00,Discharge Permit (s15),Change in Conditions,Issued - Active,RMA Authorisation,Discharge Point,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"2291 Hakataramea Highway, Ikawai",2019-09-26,2030-09-24,Waimate District,7110000 - Waitaki River,Lower Waitaki - South Coastal Canterbury,Waihao,1433196,5028979
1556504.823,5181887.0561,CRC 962488.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Cleanfill/Quarry,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"394 West Coast Road, CHRISTCHURCH",1996-11-22,2031-11-20,Christchurch City,6821300 - Waimakariri Water Race,Christchurch - West Melton,Tuahuriri,1556504,5181887
1521218.4338,5154592.6899,CRC 81601.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Spraypainting,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"70 Bowen Street, RAKAIA",2008-01-16,2043-01-15,Ashburton District,6860500 - Pendarves Area,Ashburton,Arowhenua,1521218,5154592
1565061.7136,5181187.604,CRC 120060.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Large Scale Burner,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"Solway Avenue, AVONHEAD",2011-08-22,2043-04-17,Christchurch City,6668000 - Avon River,Christchurch - West Melton,Tuahuriri,1565061,5181187
1459988.531,5087420.3276,CRC 153674.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Other Industry/Trade,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"8 Elginshire Street, Washdyke, Timaru",2015-01-29,2050-01-29,Timaru District,6970000 - Levels and Seadown Plains Area,Orari-Temuka-Opihi-Pareora,Arowhenua,1459988,5087420
1562502.7253,5179788.0338,CRC 952333.10,Discharge Permit (s15),Full Transfer,Issued - Active,RMA Authorisation,Large Scale Burner,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"81 Buchanans Road, HORNBY",2000-03-10,2032-01-23,Christchurch City,6664000 - Heathcote River,Christchurch - West Melton,Tuahuriri,1562502,5179788
1575107.9179,5177889.2085,CRC 51561.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Small Scale Burner,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"24B Alport Place, WOOLSTON",2004-12-14,2039-12-13,Christchurch City,6664000 - Heathcote River,Christchurch - West Melton,Tuahuriri,1575107,5177889
1517853.6092,5130389.1461,CRC 52156.10,Discharge Permit (s15),Change in Conditions,Issued - Active,RMA Authorisation,Waste Management Proc,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"Buckleys Road, ASHBURTON",2011-05-19,2040-04-19,Ashburton District,6860500 - Pendarves Area,Ashburton,Arowhenua,1517853,5130389
1593492.118,5157470.6218,CRC 163282.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Outdoor Burning,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"514 Summit Road, Le Bons Bay, Banks Peninsula",2015-11-26,2030-11-26,Christchurch City,6740600 - Head of Bay,Banks Peninsula,Onuku,1593492,5157470
1376818.1229,5056913.7918,CRC 83679.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Small Scale Burner,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"Kowhai Place, OTEMATATA",2008-05-09,2043-05-08,Waitaki District,7110000 - Lake Benmore,Upper Waitaki,Moeraki,1376818,5056913
1445287.8833,5100005.0271,CRC 144849.00,Discharge Permit (s15),Change in Conditions,Issued - Active,RMA Authorisation,Waste Management Proc,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"Totara Valley Road, PLEASANT POINT",2014-05-30,2047-04-19,Timaru District,6960510 - Totara Creek,Orari-Temuka-Opihi-Pareora,Arowhenua,1445287,5100005
1427704.9767,5133567.7421,CRC 111752.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Waste Management Proc,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"Butlers Road, FAIRLIE",2011-07-04,2046-07-01,Mackenzie District,6960960 - Deep Creek,Orari-Temuka-Opihi-Pareora,"Arowhenua, Waihao",1427704,5133567
1460069.3188,5087149.8346,CRC 70242.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Bulk Material Processing,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"47 Meadows Road, WASHDYKE",2006-12-01,2041-12-01,Timaru District,6980000 - Washdyke Creek/Lagoon,Orari-Temuka-Opihi-Pareora,Arowhenua,1460069,5087149
1441445.7729,5027254.7301,CRC 121355.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Waste Management Proc,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"Tawai Ikawai Road, WAIMATE",2012-03-07,2047-03-07,Waimate District,7110100 - Waikakahi Stream,Lower Waitaki - South Coastal Canterbury,Waihao,1441445,5027254
1564332.2102,5175959.5318,CRC 51934.10,Discharge Permit (s15),Full Transfer,Issued - Active,RMA Authorisation,Small Scale Burner,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"3 Lakeview Place, WESTLAKE",2010-09-02,2040-02-02,Christchurch City,6781700 - Nottingham Creek,Christchurch - West Melton,Tuahuriri,1564332,5175959
1575027.8723,5206568.2021,CRC 168156.00,Discharge Permit (s15),Full Transfer,Issued - Active,RMA Authorisation,Animal Effluent Spreading,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"Waikuku Beach Road, WAIKUKU",2016-04-22,2047-06-25,Waimakariri District,6620300 - Waikuku Stream,Waimakariri,Tuahuriri,1575027,5206568
1367335.594,5095851.978,CRC 54233.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Small Scale Burner,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"1/19 North West Arch, TWIZEL",2005-05-25,2040-05-25,Mackenzie District,7117100 - Pukaki River,Upper Waitaki,"Arowhenua, Waihao",1367335,5095851
1571619.2657,5179048.6361,CRC 100694.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Other Industry/Trade,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"Iversen Terrace, SYDENHAM",2009-10-07,2034-10-07,Christchurch City,6668000 - Avon River,Christchurch - West Melton,Tuahuriri,1571619,5179048
1570199.7815,5180218.1359,CRC 101704.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Large Scale Burner,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"Art Gallery Site, Cnr Worcester & Montreal Streets, CHRISTCHURCH",2009-12-17,2029-06-16,Christchurch City,6668000 - Avon River,Christchurch - West Melton,Tuahuriri,1570199,5180218
1518402.4982,5135007.8961,CRC 112049.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Waste Management Proc,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"Winters Road, SEAFIELD",2011-08-08,2046-08-08,Ashburton District,6860500 - Pendarves Area,Ashburton,Arowhenua,1518402,5135007
1529033.0636,5201260.2034,CRC 61564.00,Discharge Permit (s15),New Consent,Issued - Active,RMA Authorisation,Small Scale Burner,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"119 Kiri Kiri Road, OXFORD",2005-12-02,2040-12-01,Waimakariri District,6650600 - View Hill Creek,Waimakariri,Tuahuriri,1529033,5201260
1459304.2623,5109162.8021,CRC 151922.00,Discharge Permit (s15),Full Transfer,Issued - Active,RMA Authorisation,Waste Management Proc,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"Wilks Road, GERALDINE FLAT",2014-08-19,2040-01-18,Timaru District,6960250 - Waihi River,Orari-Temuka-Opihi-Pareora,Arowhenua,1459304,5109162
1563961.8183,5200780.4883,CRC 92537.10,Discharge Permit (s15),Change in Conditions,Issued - Active,RMA Authorisation,Animal Effluent Spreading,s15(1)(c) Industrial Discharge to Air,Discharge Contaminant into Air,"Main Drain Road, RANGIORA",2012-04-02,2044-03-31,Waimakariri District,6640440 - Cust River,Waimakariri,Tuahuriri,1563961,5200780
